Text,Class
'its only real if i write you in my planner o o lmbo forget that planner lol thats your life lol',Neg
'mornin tweets xx',Pos
'yea i saw that shit',Neg
'uncle sister cousin happy family family bonding love',Pos
'days like this i remember my umbrella but forget to wear rain boots',Neg
'i dont know about you but praying for things is getting too tiresome for me its starting to suck',Neg
'baccmass forevergrateful',Pos
'nothing beats the new warm sheets and new pjs posemoti',Pos
'reunited with jakey sad chewsh souglyy',Pos
'mama singh has officially left the district time to get back to making myself food and cleaning my own room comebackmommy',Neg
'case pretty girl with boring sex',Neg
'amen may the joy of the lord be our strength have a blessed day pastor paula godsword always produces life peace',Pos
'lying in the bath with a face mask and a lush bath bomb',Pos
'negemoti broken heart heartbroken cryingmyselftosleep',Neg
'the news was making me really this morning so i made this coexist tolerance love',Neg
'dos veces mis amores benshorts rt masivo ahh whatever',Pos
'brokendown helpme',Neg
'i started out wanting track to end fast this week now i really wish it wouldnt lastday cantwaitfornextseason',Neg
'congratulations to you both whens the big day',Pos
'got a on my calc test',Pos
'cant wait for work to b finished',Pos
'think about how happy well all be at the end of june',Pos
'you left out jeff foster',Neg
'why would they ruin this lamborghini with stickers',Neg
'aww i miss my trey buddy negemoti',Neg
'me dad loveyou close family nightout redlips holiday hols sunny sky summer life',Pos
'cover pink girl blackberry cute me beautiful posemoti at my home w',Pos
'get us back to spain',Neg
'whole adult life there basically when one door closes another opens moving on finally sucks crazy',Neg
'this weather just kinda puts me in a cranky mood tired rainy',Neg
'yes im so sorry for texas negemoti',Neg
'throwback missedyou friendsagain',Pos
'im sorry for your loss notreallythough hatedthatthing torture prowler down negemoti',Neg
sunsets,Pos
'sometime life seems like a chapter of goodbyes butkindatrue deeptweet',Neg
'i loved everything about today',Pos
'this is a conversation i never wanted to have',Neg
'there i was looking at the most beautiful brightest star in the sky then suddenly it turned into an airplane how does that happen',Neg
'today was pretty good one of my busiest days i missed being busy i hated being home bored all day school tlu',Pos
'gonna miss holiday pout eyesmile wink holiday update like4like likeforlike',Neg
'wish someone was here with me sad',Neg
'for the first time i feel like i have something to lose bestfriend boy',Pos
'says to me id offer you chocolate but i ate it all longdistancerelationshipprobs',Neg
'imissyoudominick love hurt pain broken heart tears unhappy',Neg
'oh yes you can rest easy in a gunless culture knowing that the usa will always come to save you from any foreign threat',Pos
'lameniggasbequiet posemoti goodday',Pos
'if u stick around after a guy do u like dirt over and over again you must really like the bullshit smh cant find real luv',Neg
'me and my girl posemoti chilling mybaby loveyou',Pos
'new phone everyone text me your name',Pos
'wew got out early',Pos
'happy bday hope you have a wonderful day everyone go wish this gal a birthday',Pos
'im frightened to think what our lives would be like without internet we literally almost died without it for',Neg
'sir oau ife is suppose host nuga last year bt was postponed no facilities no signs of athletics boxin in nigeria anymore',Neg
'i have people i can trust with everything out of everybody in whole world',Neg
'arrived ocean beach california onroute sun delmar smile californiagirl south finally',Pos
'i adore thunderstorms the sounds the rolling thunder ah',Pos
'wohoo its my birthday birthday girl love tongue blonde colours funny yee',Pos
'eurghh tired periodpains needmyboyfreind spooning',Neg
'if u paid for twitter followers u really shouldnt tweet indirects about other ppl ur mentally not ready',Neg
'been to view a house i want it i need to rob a bank thou happy decisions',Neg
'happiness is not something out side that you bring in it is something inside that you bring out zen news quote ninjabot posemoti',Pos
'its funny how the weather were having right now mimics whats going on in the us at the moment gloomy scary',Neg
'steve out of sexandthecity is one of the most decent guys ever and yes im re watching all the episodes again',Neg
'no matter how strong we hold are ourselves thru out the day sadness grief creeps in within hrs always cantsleep heartbroken',Neg
negemoti,Neg
'hmm feelin sad',Neg
'i want a reeses easter egg',Neg
'kianna said that she hates me negemoti sad nobodylikeme imaloser',Neg
'awhh of course i remember are u again',Neg
'adayforhim himchan bap',Pos
'i ordered new beach towels they arrived in the mail today',Neg
'nothing but threats today',Neg
'yup yup yup',Pos
'i tweet less at uni',Neg
'picsplay sport sun in face very winner in football smile love',Pos
'face lyk tiwa and a booty lyk toolz gaddammit',Pos
'is in a mood',Neg
'had my braces fitted today in so much pain negemoti pain braces sulk cry emo trampoline cold',Neg
'brazil girl beautiful smile',Pos
'hoes be sucking dick all on camera for fame and niggas still chase them hoes',Neg
'i get so excited looking outside and then depressed cuz im inside studying but happy bipolar',Neg
'i hate my hair almost black gahh',Neg
'voten colegio madison inter flashmob vote please instapic good',Pos
'cowardice is folding to pressure from nra instead of explaining truth about legislation to your mislead constituency',Neg
'muchhas feliiciidades posemoti',Pos
'stop following a student if all your going i do is try to get them in trouble get some real friends to follow',Neg
'i missed tweeting fans dissopionted ahh',Neg
'just purchased my sunflower seeds',Pos
'amanda bynes male friend party at marquee via where are her parents family smh',Neg
'instagood instagram instahood instamood tavla yenilgi ans me sis best follow',Pos
'looking back i made the right choice even tho i miss the sunshine state so many opportunities so much time jk haha overall',Pos
'i stay hungry fatkidprobs foreverhungry',Neg
'i wonder if i mean anything to you or im convenient for you since im here and she isnt inmyhead dontknowwhattodo',Neg
'i turn tomorrow and didnt even have a chance to buy a ticket because i was in class negemoti',Neg
'im in a dark dark place in life right now',Neg
'dont have to go to work till sunday still have',Pos
'xoxoxoxoxox never stop spreading love',Pos
'beliebers love the team posemoti smiles loveyous believetour posemoti',Pos
'how insecure do you have to be to talk about a infant a gift str8 from the heavens ass thot',Neg
'wow just saw a huge poster of and the believe tour in soweto thats super awesome excited enthusiastic belieber',Pos
'remember just listened to it and guess what i started to cry i miss disneyland',Neg
'niggas be fucking the same bitch and laugh abt it bitchs be fucking the same dick fiqht abt it but true',Neg
'went for my job interview and now im going to go play some tennis its going to be fun tennis mayhaveanotherjob kneehurts',Pos
'last day at work before the weekend',Pos
'didnt tank physics as hard as i thought guess im capable of being an engineer after all letsgetphysical',Pos
'i pretend to know my way around london and then i get the wrong train notfoolinganyone',Neg
'dance magic dance playing while i enjoy a glass of wine after work at the bar by myself labyrinth davidbowie',Pos
'woohoo finished my essay thats due tomorrow feel very and excited posemoti posemoti i hope i get a awesome score',Pos
'oldtimes greattimes goodtimes old car instagram insta instagood mini work',Pos
'early night',Pos
'thumbs up for crying happeningagain',Neg
'dinner with my ladies',Pos
'some things legitimately never change cool idontevenknow wtaf',Neg
'down to go bijna weekend',Pos
'going to the bathroom to just drop down cry your eyes out just to let go all those emotions youve hid',Neg
'learning for the exams thumb down not',Pos
'time to suck the dick of the day not',Pos
'can it be tomorrow already',Pos
'guess whos giftcard here shopping onit',Pos
'i wish for justice peace and recovery texas i send you my love and thoughts tonight',Neg
'one hour until we see the beautiful back on our tv screens',Pos
'up and the bae is going nite nite',Neg
'bodyproud bodies come in all shapes and sizes health attitude iambodyproud',Pos
'wish i couldve went to the tech9 concert but nope i live in grand island lol',Neg
'that feeling when you finally submerge in your covers',Pos
'i would honestly rather be told to fuck off than be ignored',Pos
'goodmorning posemoti',Pos
'prince clouds yeobo handsome cute sweet army instagram seoul south korea',Neg
'just wanna fall asleep and wake up in a month',Neg
'today absolutely sucked a irritated tired wantabetterdaytomorrow',Neg
'i think stopped hanging out with me because i dont have instagram hurt lookingforanewtff',Neg
'always got that smile on my face life is good inspiration lovely family marmoutas',Pos
'honestly i cant wait to see you tomorrw but i know how much this is gonna hurt me i wish things were better imissyou',Neg
'my families going out for my grandpas birthday tomorrow while i work negemoti someone work for me',Neg
'dayoff longweekend',Pos
'today was great',Pos
'just killed it sabc2',Pos
'this girl is great she gets understands my humor and shes out going shes gorgeous and she also has an amazing smile oldfriend',Pos
'rom13 and that knowing the time that now it is high time to awake out of sleep is our salvation nearer than when we believed',Neg
'ahh the sound of opening a bottle of wine after a hard days work agreed',Pos
depression,Neg
'the weirdo dude that i love so much bond boyfriend weird love',Pos
'meeting at work maternity leave nearly over badtimes notinthemood',Neg
'and me',Neg
'well at least that means i can stay in bed for atleast an hour',Pos
'man my mood jus turned bad real quick now',Neg
'today has been a great day',Pos
'i function waay better with sunshine and i love spinach salad healthy',Pos
'i feel like i got million pounds on me',Neg
'uff raamitos sergioramos ramos cute awesome beautiful sexy realmadrid mylove loveyou',Pos
'game at tha rec tonight gone be in desperate need ah visine',Neg
'shame on you and all nra bootlickers nosecondterm',Neg
'bye bye merkin rehoming day cat miss tears',Neg
'first lay in for months',Pos
'this is bringing us closer lol im all laughs over here',Pos
'hold your head up theres a light in the sky each moments precious sinking tired macklemore',Neg
'i could be your hero baaby',Neg
'im so hype tonight',Pos
'omg just followed me aww thats so cool',Pos
'always makes my day better seeing her face badtogood i cant wait for this weekend sheisthebest',Pos
'hurry weekend nantwich friday iphone back on satursday excited lovelife',Pos
'and i will be reunited tomorrow after two weeks heart happytweet',Pos
'welp back to bed for he rest of my life',Neg
'idk why im so obsessed with these southern white boys knowing dmn well they dont date black girls lol',Neg
'it feels like ive been here forever and its only fourth period whycantthisdaygoanyfaster',Neg
'last formal ever and i probably cant go',Neg
'ayee finally arrived in switzerland longroadtrip',Pos
'when you go would you even turn to say i dont love you like i did yesterday hurt',Neg
'listening to famous last words trying not to sob mcrforever mcrneverdie mcr sob sigh',Neg
'i miss tho',Neg
'one if those times when the shuffle on your music player is in tune with your mind',Pos
'i just have a great lecture on rejuvenating and recreating your work life every day mpc2013',Pos
'go look up one direction the member they always forget and it comes up with louis and zayn',Neg
'im its my last year of being a teenager ahh nobene nogood stillgonnaragetho whatevs',Neg
'dear your little sister misses you',Neg
'hokkai back to reading posemoti',Pos
'this is not right where is humanity for innocent animals',Neg
'my respect to all those who helped at the boston marathon bombing and my condolences to all those who suffered respect',Neg
'i dont need guys',Pos
'feeling happy today so chuffed with my weight loss this week posemoti',Pos
'brazilian doctor killed patients to free up hospital beds police say unbelievable',Neg
'this sucks im missing the game tweetingtuesdays homework bluejays',Neg
'feel like crap negemoti',Neg
'knock me off plantation boyz',Pos
'turboofiree and some shakeology healthy is turbofire fitness workout love',Pos
'i really wanted to see the storm but i fell asleep not',Pos
'things may have happened quickly but damn do i not care you truly know when you find the one blessed be inlove with my bestfriend',Pos
'my shift is nearly over yeah',Pos
'the day you meet em will be the hapst day of ur life but for em will be anthr simple and common day sm1 told me dat',Neg
'now this is the kind of storm ive been waiting for',Pos
'i hate bad news leavemealone',Neg
'finally in bed where i belong heaven',Pos
'good news',Pos
'en route to the airport to take my auntie and cousins there to go back to la sad day today had fun while it lasted heathrow',Neg
'yay ive got more money for twat now woo posemoti',Pos
'sunset awesome beautiful',Pos
'cant ask for more',Pos
'everything goes well im getting my car tomorrow',Pos
'seek first the kingdom of god and his righteousness and all these things shall be yours as well alleluia purelove graceandmercy',Pos
'sleep this early emotional sad bed',Neg
'it took just minutes to get home',Pos
'hardwork a',Pos
'so this is goodbye',Neg
'this is a cruel world we live in',Neg
'me smile love sun montagnes terasse bluesky bronz ski holidays',Pos
'i just dont even fucking care anymore lost thoughtwewerebestfriends pissedoff dontfuckingcareanymore',Neg
'i feel like i got million pounds on me',Neg
'family lovefams',Pos
'smile curly hair crazy',Pos
'griffin was about his shower today check out a cute video of this episode on',Pos
'im over this rain',Neg
'i just cant stop smiling today',Pos
'the weather matches my mood today',Neg
'anniversary to my amazing parents through thick and thin shanciccaglione',Pos
'goodnight posemoti love',Pos
'not gonna lie im feeling some type of way right now mad irritated and my attitude is on fulleffect right now',Neg
'my algebra teacher told us about a family of that lost their eyes in the fertilizer plant explosion',Neg
'im very good mood there is the sun sun goodday p',Pos
'so damage in red cliff',Neg
'this is my day today fragile life fire and rain jamestaylor sweetdreams lonelytimes',Neg
'i am actually excited for broadchurch on monday',Neg
'having a freshly squeezed orange juice greek salad whilst soaking up the sun listening to some mumfords sons during my break posemoti',Pos
'finally some good news today to offset the bad',Pos
'im ready for a taken a photo of me xp',Pos
'does anything beat a shower in a morning wideawake',Pos
'you have no idea part ii outdoors creepy me pale wednesdays lush adventures cya',Neg
'as much as i say i want to graduate the thought of never seeing the majority of my friends scares me bittersweet',Neg
'friday tomorrow posemoti',Pos
'you are a coward you have killed our democracy when want what you wont pass guncontrol',Neg
'tv time',Pos
'success motivation',Pos
'lonely sad bumminit dontcare hateme causeyouaintme judgeme',Neg
'that time of the week already e love wednesday evenings',Neg
'all smiles today blessed',Pos
'happy happy happy',Pos
'never been to a hockey game before negemoti tweet',Neg
'congrats my fellow frankie bennies buddy workbuds',Pos
'it is impossible to be productive on days like this sosleepy bleh',Neg
me,Pos
'road trip let the adventure begin',Pos
'cant believe that in just over a months time il be moving out of halls and our first year will be over timeflies',Neg
'i think he was',Neg
'all ready wrapped up posemoti whew soworthit fortheboyfie itwasnoteasymakingtheribbon green',Pos
'this haircut has ruined my week',Neg
'lol bitches',Neg
'i am so sore from these last couple days of dance but dancing has never felt better it was so worth it nevergivingup',Pos
'doubt it',Neg
'social norm',Neg
'i just wanna curl up in a ball and hug someone while they stroke my hair negemoti notinthemoodanymore',Neg
'my last trip to seneca not',Neg
'i always do and look where its gotten me satisfied',Pos
'birthday birthday baby freak semoga sak karepmu',Pos
'my fish jeffery who i have had and loved for a year and months died today hella',Neg
'feelin good after that bath',Pos
'hmm not quite few nights away',Pos
'being told that the one you love aint committed to you aint the one cry sad',Neg
'good night peoples smile cute crazy kiss eyes hair black',Pos
shitty,Neg
'im really actually sad that i never had brown as a teacher',Neg
'wish she would text me',Neg
'i just killed a possum i took its precious life i crushed its ribcage under my emotionless machine its fur flew all over the road',Neg
'coaach waah hehe sabay tayo online wii',Pos
'maccain known day knoll leadkindlylight thedivinecrown',Pos
'dem boyz do it big man yall brought dat tracc didnt fink it wud soun as crazy as yall did it with vocalz',Pos
'man i hope i get to see my girl this weekend dont think its going to happen sucksass',Neg
'its unhealthy how much i want to be superman me to my future therapist superman manofsteel',Neg
'two of my favorite artists released their albums on the same day',Pos
'heck yea out of on my second exam nerd woodlands west townhomes',Pos
'annie is the best ever shes so cute gaytweet love',Pos
'i cant fix this one idk wut else to do at this point gn twitter fam tweet',Neg
'me gril pink enjoy cute instagood instagram instaindo instalike instalove instamood',Pos
'truestory syria burma palestine',Neg
'minutes until the season finale i need more episodes ridiculousness',Neg
'exhausted tired',Neg
'my babygirl and me snapshot fun',Pos
'i just need justin to notice me',Neg
'i have sleeping children a cuppa a bowl of popcorn and trash tv to watch after the day ive had',Pos
'teamdan done startedover',Neg
'and paying for pandora one is the best decision i ever made ad free',Pos
'wipe youre mouth youre drooling',Neg
'its degrees outside what the heck utah its april angry cold',Neg
'really minnesota really',Neg
'r i p to the homeless man who lived under the bridge in penwortham',Neg
'sitting in the car cause its pissing down bring on the holiday we are coming for you holiday sun',Pos
'tucked up in bed watching mile',Pos
'love girlfriend me room oxr14 beautiful',Pos
'friends reunion coming next year this better not be some sort of sick joke friendsreunion',Pos
'when you get invitations to join the aarp then its official im old',Neg
lost,Neg
'no school for me aw summer negemoti',Pos
'lying in bed and knowing that i have to go out in that rain',Neg
'freddie the camera has arrived this is the beginning of a beautiful friendship camera canon',Pos
'that feeling after a good workout tho',Pos
'mm my own home home content',Pos
'facebook stalking is not healthy',Neg
'i miss you more now than i ever have rip iloveyou imissyou heavenstoofaraway comeback stillbroken almostayear stillhurts',Neg
'just sold my dirtbike negemoti',Neg
'last i knew friends didnt diss each other just to go with the crowd',Neg
'what would i do without you rock and roll probably be six feet under by now',Neg
'why is it when everything is going right we try to find something wrong with the picture',Neg
'what started out as a fantastic day quickly dwindled down to terrible',Neg
'sometimes it might just be better to not wonder about you at all',Neg
'earthworm hunting in the rain with and i dont need anything else',Pos
'awe my breaks over tiring workflow',Neg
'instahappy girlhappy felizdavida fisica',Pos
'just saw some people worried if dia was still happening tomorrow youre about as low as it gets',Neg
'tonight has been hilarious',Pos
'oiis boom dia posemoti cat style smile sweet nice makeup instadaily followback swag rs',Pos
'morning last thursday in work for a couple of weeks and a cracking mood to boot',Pos
'im never gonna know the feeling of someone truly loving me',Neg
'there are currently billion people in the world living on less than a day year feel fortunate',Neg
'gloomy bored me',Neg
'wanted an a on senior project but im satisfied with a b finaallyy fuckyeah proudofmyself',Pos
'snapchat being broken is genuinely upsetting me needtogetalife',Neg
'going to bed at last night was one of the best decisions ive had all week goodmood',Pos
'its soo nice and spacey up in my bed mm comfort room love counting sheep sleeping well sucks to suck',Pos
'the weirdo dude that i love so much bond boyfriend weird love',Pos
'singalong to hsm with losers nolife',Neg
'visitation dinner w a remarkable family their love other is thicker than the grand canyon filled w alfredo sauce o faith',Pos
'its always so nice on school days but freezing cold on the weekends negemoti notfair',Neg
'seth straight to sleep second night in a row',Pos
'angry r i p uncle',Neg
'are you still going to be game today even though pregame events are cancelled',Neg
'just hit with a wave of happiness i want to share these good vibes',Pos
'ect to hav good ppl in my life who i can trust',Pos
'the most painful goodbyes are the ones that are never said or never explained goodbye quotes',Neg
'i still cant believe that ebony tweeted me yesterday i love her so freakin much its made my life heart thankful fangirling',Pos
'get us back to spain',Neg
'im sum where between n pain',Pos
'such a good feeling sorting out all my school folders',Neg
'i really want to go to the links market but no one will come with me negemoti bigkid',Neg
'its too wet to xc school today',Neg
'just had lunch with the silverback ex h im now back at work doing some filing i know which one is more interesting divorced',Pos
'i dont even have that one person who i can talk to anymore missit',Neg
'realising you can snapchat videos has kinda made my day',Neg
'saturday evening with friends fun good time awesome people love uppsala sweden party',Pos
'sunny drylips',Pos
'coz negative things are away',Pos
'wow so three whole days',Neg
'cant wait to be able to sit outside in the sun and read a pile of books for a whole afternoon summer13',Pos
'no comments',Neg
watching,Pos
negemoti,Neg
'if you arent in a good mood spread anyways',Pos
'soo ready for tomorrow afternoon abouttime',Pos
'boston isaiah posemoti nlv sentence reads he will bring justice all who have been wronged your will return',Pos
'congratulations to you both whens the big day',Pos
'got myself a new haircut haircut short lighter hot weather thursday',Pos
'got into my nursing class this summer got a scholarship for golf next year get to see tonight posemoti greatday',Pos
'no filter imbored instapic photogrid contented',Pos
'having a bath chilling whilst listening to sarah vaughan nat king cole and dinah washington heart',Pos
'my favorite night is family movie night sothankful',Pos
'got a c in my maths no more maths for me ahh',Pos
'i have know you for how many years and you clam im you best friend but yet you cant spell my name right imhurt',Neg
'its like everything is happening at once',Neg
'i think me and my roommate got beef he hasnt said a word to me since i got home',Neg
'crazy right reports say homes collapsed from the explosion including a nursing home pray4texas',Neg
'writing blog will feel like getting back your life',Pos
'posemoti this will get u through vlm girls cant wait chill',Pos
'its kind of sad how nowadays you can youtube almost anything including how to make a bomb what society has come to',Neg
'finally got a c in maths',Pos
'that fact that in foods class we make stuff for other people starving fuck canteatit',Neg
'we all know that lakers nt gon win it all without kobe',Neg
'when i dont have work i can stay up till am but now that my projects due my eyes cant seem to help but just close',Neg
'aww dats really but the list u can do is to create time',Neg
'as if im upset at baroness thatchers funeral powerful yet controversy thatcher',Neg
'me looking crazy on the bus this morning crayy comeatmebro',Pos
'you just made my night',Pos
'early crossfit session was tough now to get some cooking done',Pos
'i know enjoyy euro drinks negemoti',Neg
'how to avoid the and discouragement of long term jobloss depression networking hiddenjobmarket',Neg
'soccer used to be my blood sweat and tears but now im growing up and dont have the time anymore',Neg
'even stevens is on disney childhood',Pos
'u sit back an think urself how two face people r how',Neg
'no moving wae ma mum anymair fucking great tonight cant get any worse fedup',Neg
'final piece for my art exam posemoti',Pos
'i dont need you to tell me that i look tired every time you see me my eye cream is called baggage handler for a reason',Pos
'just sad',Neg
'bore is at my house killme work winetime paintingnails',Neg
'i guess theres a tornado watch until tonight perfect weather for racing doubles',Pos
'right i cant remember the last time we were all together',Neg
'and the studying that will not end for another hours commences pharm',Pos
'apparently i only have like friend cool fuckoff',Neg
'weird to think that years almost done wentsofast',Pos
'im in my zone im killin it',Pos
'surprised to see my harvard neuro redesign to be featured on aigas member gallery surprised aiga harvard',Pos
'wish i could have a shout out shoutout problems wish happy bipolar relate followme tweetme',Neg
'i just laugh at other peoples relationships',Neg
'got my main man mr burke on speaker whilst i try and sleep',Pos
'missing my baby cant wait for the weekend',Pos
'want to go back to again negemoti tmht negemoti i love you',Neg
'bichinho virtual posemoti mynewfriend pou game basket android fun playstore play life',Pos
'gym time posemoti',Pos
'i wanna go shopping to release stress lah but i need to save money t t',Neg
'me me galere today good im smile bro love',Pos
'you do not want me follow me or answer me negemoti your voice is amazing',Neg
'henry is like my only guy friend',Neg
'only two more class then its the freaking weekend',Pos
'that awesome feeling when you finally get over someone woo',Pos
'love it that my bestpals are pals again',Pos
'save changes posemoti',Pos
'getting so fucking sick of this fat bored',Neg
'as as it is thats trruu',Neg
'gave up his luxury life in uk returned to jungle name pakistan to help oppressed people see what he got into now',Neg
'kids dont ordinarily say they are they start acting out or acting in drdrew hlntv',Neg
'if only quadfest was what it used to be now theres more cops than there are disorderly students',Neg
'ok i understand that april showers bring may flowers but damn this is enough already goawayrain floods thunderbuddyneeded',Neg
'mother and cousin love',Pos
'tomorrow is friday soo',Pos
'nirvana collection fashion kaftan relax hope handmade hippy peace love kaleidoscopebymimi',Pos
'omw to home early',Pos
'received my and picks',Pos
'trail mix and juice',Neg
'i really wanna speak to you just dont know if you want to speak to me',Neg
'worse day ever not feeling good and the stupid power line company came and cut down our tree in my back yard negemoti',Neg
'saw my cousin today',Pos
staysafe,Pos
'birthday abil sayec party job compart grup night fin',Pos
'king of the hill dog elvis',Pos
'listening to has got me through my coursework and is helping me relax in bed',Pos
'train journey ice frappuccino listening to human nature micheal jackson',Pos
'the us senate will be remembered for what they failed to do today wrongsideofhistory',Neg
'also im out of cigarettes',Neg
'tomorrow shall be the highlight of my sen1or y3ar fuckingthrilled anxious',Pos
allsmiles,Pos
'my new baby cousin anberlin so adorable cutie baby cousin',Pos
'im proud of mybbys posemoti congratss iloveyall awhh imemotional lol',Pos
'oh ill just spend all my exs money on my current boyfriend and pretend ive done something with my own life',Neg
'coming fast eek lovemyfriends cute',Pos
'about to lay with my heating pad and dream happy ass dreams',Pos
'reached school beautiful scape school garden morning early itecollegeeast college dark',Neg
'so much revision ugly revise school sixthform shit tired bed please nikon teachers',Neg
'ifollow mo me',Pos
'photo mehehehe amazing star smile supervain fun followme followforfollow hope like',Pos
'supplements for ecuador came in',Pos
'why is soccer so rude to my feet soccerprobs rude foreverhavinggrossfeet because soccers gay',Neg
'newroomie copelands pool shans goodlife',Pos
'woo going to see fun today at hammersmith excited yaay',Pos
'football seating turned general admission means the death of tiny hands big dreams ticket group',Neg
'the answer to all lifes problems tea tetley amazing',Pos
'massage and facial after a stressful morning relaxed spa',Pos
'sanfrancisco i love you topgear',Pos
'this is where i stop obsessing over stupid shit posemoti theend',Pos
'tweet tweet my fellow followers',Pos
'so glad theres no school tomorrow yay',Pos
'je suis en weekend',Pos
'instant think of one time when you witness some inexplicable wonder',Pos
'damn what a big difference a week makes no stress whatsoever back to',Pos
'thumbs up ayersrock outback love australia holiday nt instalike',Pos
'i just realized ive been single for a long ass time',Neg
'thatha the soil refreshing music n pure talent its best',Pos
'being nice gets you far in life because i was polite and enrolled in school i got my in a reckless charge wiped off my record',Pos
'we are all weak we are all humans',Neg
'agarkar just drops msd and mahela will drop him for the next match dd ipl csk',Neg
'were just drifting apart notwhatiwanted',Neg
'mk satin hands satin lips treatments followed by brownie bites wine and bedtime love my',Pos
'its just not the same',Neg
'so this is what it feels like to finish at x',Pos
'turned off question time to watch a show with a topless vet got my priorities straight as a politics student',Neg
'i get to see him next weekend little bundle of',Pos
'got myself in a ringer yet again scared heartbroke',Neg
'senior night is already here tweet',Neg
'crak style summer hello jump fly fun followme mortal top asturias perfect',Pos
'the sun is shining home tomorrow',Pos
'i simply dont want to work snapchat work',Neg
'football talks',Pos
'i thought this earlier i end up liking the picture just because one of the comments is funny',Neg
'hmm any thoughts i know i have mine prayingforamerica theories thoughts',Neg
'in bed at last so so tired today off to the land of soon',Pos
'my kindle is going to be my new bf',Neg
'stupid thoughts',Neg
'feeling a bit like the weather and teary',Neg
'great feeling not having to go to sleep at certain time because you no you dont after be up in the morning dayoff',Pos
'of my classes cancelled today lets hope for this fourth one to get cancelled now too',Pos
'incarceration nation via',Neg
'my feelings today sad hatemylife',Neg
'euro poor needy live survive love positive optimistic',Pos
'hubby went in early to work so it was just baby abby i this morning newmama',Pos
'i have come to the realization that some people are a part of your history but not a part of your destiny god faith',Pos
'im jumping sarcasm',Pos
'theres absolutely no chips in this house',Neg
'even though id take any opportunity to spend time with people i love i have a lonely night ahead fuckoff',Neg
'hear me wednesday leavemealone',Neg
'exhausted tired hot aggravated no reason ugh',Neg
'utterly in awe with life right now relevations thankful',Pos
'thunder thursday sweets t h a n k y o u s u p e r s h o u t o u t',Pos
'well nothing i can do if shes happy',Neg
'last day of my life of being a teenager',Neg
'i wish i never came to the rock this morning',Neg
'cant skip first hour anymore for rest of the year wag',Neg
'im going to from the east coast from none of you guys are playing in town',Neg
'flowers spring nature green',Pos
'its sad when two people were like one and before you know it its like you never knew each other brokenmemories',Neg
'dont feel well notfair',Neg
'sad dead life imgone imdone igiveup',Neg
'i wanna bring this pic to my twitters icon but doesnt follow me back negemoti i cant do it',Neg
'word to describe my day shitty dumb fedup angry fuckthis',Neg
'morning prayer best time to start your day trust god discipline awaken thankfulness glory to him love it presence',Pos
'photo i took yesterday at school for celebration of teaching and learning day me smile senior blonde',Pos
'sorry im not sorry prowler down negemoti',Neg
'my baby new truckk campingallsummer meandthehomiesbehavinfun',Pos
'seven days without laughter makes one weak mort walker quote smile laugh be filled with appreciation today posemoti',Pos
'holler is my least fave fave is sayyoullbethere still sounds as fresh now as it did then and vocals',Pos
'my boyfriend thinks im really funny obviously boyfriend asshole emoji funny cuties',Pos
'no work for over a week loveit',Pos
'you know those sudden moments of happiness when your so grateful for everything you have',Pos
'meu amigo cute instacool instalike sleep like likeforlike smile friend love tv',Pos
'caught up on neighbours soo good',Neg
'coffee live love borabora',Pos
'guess whos still pipingg on hahaha',Neg
'the lack of stress i feel at the moment is absolutely wonderful',Pos
'last day in spain',Neg
'women fake orgasms to please men and men fake relationships to please women',Neg
'all this week the cleaners havent put biscuits in my room for me even went down and had words one night and still nothing negemoti',Neg
'i cant take you srsly if you blatantly hashtag mean it',Neg
'i love him cuz hes perfect but yet fell for someone else because of his tricks mymistake shouldntofgonethatfar ilovehimnotyou',Neg
'got my pint yay ohyeaa',Pos
'luggage tbs grey malacca',Pos
'done with driving school foreverr sike',Neg
'i must admit i am blinded by love',Neg
'my hubbie to be is home xx',Pos
'i love the peace and quiet',Pos
'why doesnt netflix have the second season of american horror story why obsessed',Neg
'another day at good old spaulding',Pos
'late night oreo m m mcflurries',Pos
'venezuela school friend justice',Pos
'i woke up in a great humour this mornin im only buzzin around',Pos
'me spring walk africangirl african',Pos
'shop unique gifts',Pos
'no track meet',Neg
'if you wonder how democracy is dead and the united states of america is now a plutocracy you need to google lewis powell memo',Neg
'a thermos full of hot coffee is easily one of my top five favorite things',Pos
'aahh im still so excited',Pos
'i am glad i have reached this awesome place i wish i had know back then what i know now so right now',Pos
'wow to be able to dance in a comfy pair of jeans',Pos
'way to start off the season ladies win ealge softball love pride',Pos
'hello everybody its me today now smile peace picture of the day sun dream follow',Pos
'i hate myself for falling in love with you and im gonna have to let you go for months gonna missyou love fuck',Neg
'you talk more like a white girl than i do lol lmao truu',Neg
'running a bath then chilling with mays issue of magazine a bit of on',Pos
'faith god christ love grace witness savior messiah shepherd protection psalm23 gifts',Pos
'when a princess becomes a hoe tho',Neg
'god i owe so much money bout at least by next month its all paid off',Pos
'on a positive note i get to see this weekend and we get to stuff our face with free tex mex and cheesy movies',Pos
'gotta love urself b4 u can truelly love someone else definitely gettin there',Pos
'what a mess you have in american politics i dont understand your gvernments behavoir at all',Neg
'theyre awesome best friends smile happiness',Pos
'nothing good is really happening right now hoping it gets better soon dontyellatme',Neg
'either i need a puppy or everyone else needs to stop tweeting about theirs deprivedanimallover',Neg
'with von and laura heart lorita friends deodorant haha',Pos
'the fact that burlesque is on at posemoti so',Pos
